Acc-1,Acc-2,Acc-3,Gps-1,Gps-2,Gyr-1,Gyr-2,Gyr-3,Lum-1,MagF-1,MagF-2,MagF-3,Class
-1.673547,2.6850972,9.534908,-21.928127,-50.49205,0.3115413,0.150731,0.5842926,1,-2.0025,-10.8,16.102499,1
5.9723363,4.8937483,10.845734,-21.928152,-50.492123,-0.1685988,-0.6776023,0.25259277,20,2.6625,-10.4625,13.327499,1
3.4249055,3.6475663,5.1319714,-21.928152,-50.492123,0.68111473,-0.027030786,-0.25320363,65,-3.5549998,-7.6425,16.755,1
8.201338,4.1742907,7.9152308,-21.928152,-50.492123,0.5412266,0.14095716,1.4352279,151,-0.59999996,-6.8999996,20.1975,1
7.091625,1.4951789,3.6655228,-21.92815,-50.492134,0.02443461,1.0804679,-0.6337727,140,-4.9725,-1.7249999,19.8,1
-0.23223756,4.847061,7.4962454,-21.928152,-50.492134,-0.02321288,-0.4167628,-0.4596761,146,-10.2,-1.8974999,13.1025,1
3.0621839,2.7042508,12.412739,-21.92816,-50.492134,0.8240572,0.0096211275,0.20861048,235,-8.9025,-0.0975,14.3025,1
1.1492168,5.463568,12.181698,-21.928152,-50.491997,-0.029321533,1.2118039,1.1236867,210,-9.5025,-2.9025,13.702499,1
4.459201,2.2900538,7.6410947,-21.928152,-50.492138,0.838718,0.9240864,2.091908,157,10.08,7.8599997,6.5175,1
1.3862427,3.1196449,7.967903,-21.928152,-50.492138,0.1777618,-0.033750303,-0.8750645,201,13.1025,3.6975,7.7025,1
-0.16998832,7.049727,6.7241154,-21.92815,-50.492134,-0.3200934,-0.01786781,0.3051272,189,9,6.2025,10.1025,1
2.086547,6.2464724,7.1131735,-21.928148,-50.49213,-0.172264,0.2228131,0.006414085,161,10.8,3.3975,8.6025,1
1.8171991,5.8238955,7.571663,-21.928152,-50.492126,-0.16432275,0.14034629,-0.099265605,165,10.8975,2.7975,8.9025,1
1.2797008,5.895722,8.3868885,-21.928154,-50.49213,0.054367006,-0.04046982,0.038789943,170,8.497499,1.5975,10.5,1
1.2078748,5.935226,7.7703815,-21.928156,-50.49213,0.053145275,-0.0013744468,0.0033597588,165,8.7975,1.7025,9.997499,1
0.6991069,5.567716,7.7787614,-21.928158,-50.492134,-0.012217305,-0.09728029,-0.034513887,165,9.202499,2.3999999,10.1025,1
1.0474633,5.819107,7.633912,-21.928158,-50.492134,-0.007330383,0.00290161,-0.043066,160,9.202499,3,10.1025,1
1.0295067,5.7041855,7.93199,-21.92816,-50.492134,0.016493361,-0.0050396384,0.038179077,151,9.5025,2.9025,10.1025,1
1.3239936,5.8622026,7.5692687,-21.928162,-50.49213,-0.007941248,-0.006872234,-0.011911872,159,9.599999,2.9025,10.1025,1
1.3192052,5.8215013,7.7943234,-21.928162,-50.49213,0.01282817,0.007788532,0.006414085,164,9.3975,2.9025,10.1025,1
1.2078748,5.7843914,7.9188223,-21.928162,-50.49213,0.017104227,0.0065668016,0.0125227375,162,9.3975,2.9025,9.9,1
1.2629414,5.865794,7.896077,-21.928162,-50.49213,0.0067195175,0.012064588,0.006414085,165,9.3,3,10.2,1
1.2330139,5.8382607,7.765593,-21.928162,-50.49213,-0.034208454,0.038331795,0.0009162979,166,9.5025,2.7975,10.2975,1
3.858256,2.2780828,9.466674,-21.928162,-50.492126,0.10262536,-0.6000224,-0.81397796,221,15.5175,-0.405,19.3125,1
0.29927522,1.6065093,8.335413,-21.92816,-50.492126,0.0018325958,-0.00015271631,0.0027488936,271,10.702499,3.6,11.197499,1
0.7553706,1.520318,9.713276,-21.92816,-50.492123,-0.01160644,0.005955936,0.004581489,267,10.5,3.3,10.5975,1
0.37948096,1.4640543,9.627085,-21.928158,-50.492123,0.0012217305,-0.00015271631,0.00030543262,266,10.4025,3.6,10.5975,1
0.4237737,1.4879963,9.625888,-21.92816,-50.492123,0.000992656,0.00076358154,0.00015271631,272,10.4025,3.5024998,10.5975,1
0.41060558,1.508347,9.610326,-21.928162,-50.49208,-0.00076358154,-0.00015271631,-7.6358156E-05,270,10.5975,3.3975,10.8,1
0.37469256,1.4808137,9.624691,-21.928165,-50.49204,-0.00015271631,-0.00015271631,-7.6358156E-05,271,10.5,3.3975,11.0025,1
0.41060558,1.4652514,9.642648,-21.928171,-50.492004,0.00022907447,7.6358156E-05,-7.6358156E-05,272,10.4025,3.5024998,10.4025,1
0.40701428,1.4784195,9.631873,-21.928177,-50.49199,-0.00038179077,0.00022907447,0.0005345071,271,10.4025,3.5024998,10.8,1
0.3890578,1.4772224,9.630676,-21.928177,-50.491985,0.00030543262,0.00022907447,0,275,10.2,3.3975,10.8975,1
0.39983168,1.471237,9.627085,-21.928173,-50.49199,0.00030543262,0.00015271631,-0.00061086525,267,10.4025,3.6,10.8,1
0.46447513,1.4688427,9.653421,-21.928167,-50.49199,-0.0021380284,0.0013744468,-0.0018325958,272,10.5,3.3975,10.8975,1
0.40462008,1.4700398,9.633071,-21.928162,-50.491993,0.0015271631,0.001985312,-0.00061086525,266,10.4025,3.3975,10.702499,1
0.415394,1.459266,9.639056,-21.928158,-50.491997,0.00030543262,-0.00045814895,0,251,10.2975,3.6,10.5,1
