Acc-1,Acc-2,Acc-3,Gps-1,Gps-2,Gyr-1,Gyr-2,Gyr-3,Lum-1,MagF-1,MagF-2,MagF-3,Class
-4.7381253,-6.951565,1.8148049,-21.928312,-50.49039,1.14018,-0.28084528,3.9284744,0,20.505,-8.7375,-3.0674999,1
-20.022709,-25.079264,16.144102,-21.928265,-50.4904,2.2085834,-0.1525636,0.2779437,0,16.68,-9.7125,8.2725,1
3.9707835,4.721366,-2.6431987,-21.92818,-50.49041,-0.8304713,-2.6644416,-1.7073684,0,23.865,-2.1675,1.6875,1
-4.7309427,-1.4628572,-3.264494,-21.928154,-50.490425,-2.3961189,-5.7590847,1.3286319,0,21.0525,-7.5899997,-7.4624996,1
10.742783,-29.634232,10.02572,-21.928125,-50.49044,0.80481493,5.299409,-1.5735888,0,17.4825,-11.5875,0.17999999,1
14.312538,-0.81402856,9.291897,-21.928106,-50.490467,-2.9410107,5.053841,-12.362691,0,23.055,-2.7224998,-9.3375,1
-0.12569559,3.8869865,-2.5019407,-21.928078,-50.490574,0.47250426,-2.362674,-0.5161811,0,17.7375,-9.202499,-10.9425,1
11.227609,-15.778986,-12.952631,-21.928072,-50.490593,-0.32345316,-1.1800389,2.2498167,0,16.23,-12.884999,-9.2625,1
-6.47033,-35.496433,-7.171831,-21.928082,-50.490627,0.9807441,-5.7450347,-0.7892379,0,13.785,-7.2525,-18.435,1
1.1252748,-2.2457612,0.33877954,-21.928085,-50.490654,3.7778962,4.9829807,-0.3390302,0,16.59,-12.0525,-10.6275,1
8.759187,3.264494,5.613206,-21.928082,-50.4907,-0.84329945,0.8724683,0.5308419,0,21.4125,-5.3399997,-8.8949995,1
-1.3611037,-7.6506715,1.5406688,-21.928087,-50.490726,0.8585711,-2.3718371,2.3994787,0,12.4425,-8.6775,-18.06,1
-37.74818,-38.416164,-32.8281,-21.928093,-50.49077,0.61850107,2.110692,2.1276436,0,17.654999,-12.33,-6.6524997,1
2.693477,4.3119574,-5.518635,-21.928093,-50.49079,-1.3497068,-1.6504052,-0.9456194,0,24.262499,-0.5625,-5.265,1
-2.5091233,1.1659763,-8.664616,-21.928097,-50.490826,-2.5176811,-5.963114,1.7959439,0,19.035,-9.1125,-9.0075,1
18.18037,-29.797037,5.8921304,-21.928104,-50.49089,-3.130379,9.617004,0.27366763,0,16.672499,-13.5075,0.8325,1
4.0438066,-39.221813,24.868572,-21.928104,-50.490906,1.0797043,-3.5202637,-1.061073,0,22.2375,-6.645,-7.4624996,1
1.448492,-1.2485762,5.7640405,-21.928108,-50.490936,2.6752844,5.9212694,-0.7641924,0,20.13,-9.51,2.52,1
7.9667063,3.441665,-1.8435353,-21.92811,-50.490974,-0.9868528,1.2114985,0.22968534,0,24.074999,-1.4925,1.4325,1
-7.9236107,-8.734048,10.216059,-21.928112,-50.491005,1.2513574,-0.60032785,3.5882225,0,22.154999,-7.0274997,-8.505,1
9.563639,-27.28911,15.350424,-21.928116,-50.491093,1.9856175,7.515017,-3.327383,0,19.1775,-11.565,-0.4725,1
14.087482,-2.5617957,8.1163435,-21.928122,-50.49115,-3.3588426,6.35926,-10.551476,0,22.7475,-4.7475,-8.3475,1
-0.62249243,3.6260185,-7.515399,-21.928125,-50.49118,-0.31123585,-3.315013,0.09040806,0,19.38,-9.8025,-9.855,1
16.299725,-9.653421,-13.496115,-21.92813,-50.49121,0.8756753,-2.3748913,1.6694947,0,16.6425,-10.4025,-13.485,1
2.0207062,-11.892,-6.307524,-21.928135,-50.491238,0.6795876,-4.988173,0.30909783,0,5.5274997,-7.2749996,-21.914999,1
5.3486466,-17.673998,1.8363527,-21.928137,-50.491257,2.908024,-0.18310685,-0.02565634,0,9.9375,-13.215,-16.3725,1
11.039664,-0.32561144,6.319495,-21.928143,-50.491318,-2.0772474,3.6738963,-10.628445,0,7.6724997,-9.5925,-20.6625,1
-1.2617443,3.4272997,-2.5450363,-21.928148,-50.491337,0.96669424,0.6238461,0.6731735,0,2.49,-13.162499,-19.5,1
15.944186,-19.825188,8.445546,-21.928152,-50.49137,0.14935656,-1.8898643,1.1985176,0,3.5475,-13.5,-18.615,1
-6.3099184,-39.221813,-5.8634,-21.928152,-50.49139,0.904386,-4.4109054,-0.9266826,0,2.0774999,-11.7675,-20.564999,1
-0.30645782,-4.1455603,-14.475344,-21.928154,-50.49141,0.7131852,2.7893634,-0.14844026,0,4.5975,-13.95,-17.9925,1
5.99149,3.3770216,2.3307555,-21.928158,-50.49145,-1.0607675,1.8431332,-0.049480084,0,11.0175,-10.005,-17.842499,1
-2.043451,-8.746018,0.3878607,-21.928164,-50.491436,1.0626001,-2.3376286,2.112983,0,4.8224998,-11.5425,-19.5,1
-17.381905,-35.142094,2.2266076,-21.928644,-50.490917,0.160963,-1.5618297,1.2266175,0,2.22,-14.849999,-17.797499,1
11.68131,5.5581393,-7.0664864,-21.928553,-50.490963,-0.183565,-1.5019649,-1.7012597,0,5.2875,-12.8025,-18.81,1
